repo,pr_id,title,state,created_at,closed_at,merged_at
dropwizard/dropwizard,11076,chore(deps): update maven plugins (minor),open,2026-02-09,,
dropwizard/dropwizard,11106,fix(deps): update dependency org.jboss.logging:jboss-logging to v3.6.3.final,open,2026-03-17,,
dropwizard/dropwizard,11140,fix(deps): update jetty monorepo to v12.1.9 (patch),closed,2026-05-06,2026-05-06,2026-05-06
dropwizard/dropwizard,11133,fix(deps): update dependency commons-codec:commons-codec to v1.22.0,closed,2026-04-25,2026-05-05,2026-05-05
dropwizard/dropwizard,11132,chore(deps): update dependency com.mysql:mysql-connector-j to v9.7.0,closed,2026-04-22,2026-05-05,2026-05-05
dropwizard/dropwizard,11130,chore(deps): update dependency org.sonarsource.scanner.maven:sonar-maven-plugin to v5.6.0.6792,closed,2026-04-20,2026-05-05,2026-05-05
dropwizard/dropwizard,11125,fix(deps): update guava monorepo to v33.6.0-jre (minor),closed,2026-04-15,2026-05-05,2026-05-05
dropwizard/dropwizard,11123,fix(deps): update dependency org.bouncycastle:bcprov-jdk18on to v1.84,closed,2026-04-14,2026-05-05,2026-05-05
dropwizard/dropwizard,11071,fix(deps): update junit-framework monorepo to v6 (major),open,2026-02-03,,
dropwizard/dropwizard,11100,chore(deps): update dependency org.apache.maven.shared:maven-filtering to v3.5.0,closed,2026-03-05,2026-05-05,2026-05-05
dropwizard/dropwizard,11093,fix(deps): update mockito monorepo to v5.23.0 (minor),closed,2026-02-27,2026-05-05,2026-05-05
dropwizard/dropwizard,11139,fix(deps): update dependency org.apache.tomcat:tomcat-jdbc to v11.0.22,closed,2026-05-05,2026-05-05,2026-05-05
dropwizard/dropwizard,11138,fix(deps): update dependency org.hibernate.orm:hibernate-core to v6.6.50.final,closed,2026-05-03,2026-05-03,2026-05-03
dropwizard/dropwizard,11137,fix(deps): update dependency com.github.ben-manes.caffeine:caffeine to v3.2.4,closed,2026-05-03,2026-05-03,2026-05-03
dropwizard/dropwizard,11136,fix(deps): update dependency com.fasterxml.jackson:jackson-bom to v2.21.3,closed,2026-04-28,2026-04-28,2026-04-28
dropwizard/dropwizard,11134,fix(deps): update junit-framework monorepo to v5.14.4 (patch),closed,2026-04-26,2026-04-26,2026-04-26
dropwizard/dropwizard,11131,chore(deps): update dependency com.uber.nullaway:nullaway to v0.13.4,closed,2026-04-21,2026-04-21,2026-04-21
dropwizard/dropwizard,11070,fix(deps): update dependency org.testcontainers:testcontainers-bom to v2,open,2026-02-03,,
dropwizard/dropwizard,11057,fix(deps): update dependency org.apache.httpcomponents.client5:httpclient5 to v5.6.1,open,2026-02-02,,
dropwizard/dropwizard,11128,fix(deps): update dependency org.hibernate.orm:hibernate-core to v6.6.49.final,closed,2026-04-19,2026-04-19,2026-04-19
dropwizard/dropwizard,11127,chore(deps): update dependency maven to v3.9.15,closed,2026-04-17,2026-04-17,2026-04-17
dropwizard/dropwizard,11124,chore(deps): update dependency com.uber.nullaway:nullaway to v0.13.3,closed,2026-04-14,2026-04-14,2026-04-14
dropwizard/dropwizard,11065,fix(deps): update dependency org.glassfish.expressly:expressly to v6,open,2026-02-03,,
flaviuse/mern-authentication,228,build(deps): bump lodash-es from 4.17.21 to 4.18.1 in /client,open,2026-05-10,,
flaviuse/mern-authentication,227,build(deps): bump @babel/plugin-transform-modules-systemjs from 7.18.9 to 7.29.4 in /client,open,2026-05-10,,
flaviuse/mern-authentication,226,build(deps): bump follow-redirects from 1.15.9 to 1.16.0 in /client,open,2026-05-10,,
flaviuse/mern-authentication,225,build(deps): bump lodash from 4.17.21 to 4.18.1 in /client,open,2026-05-10,,
flaviuse/mern-authentication,216,build(deps): bump mongoose from 6.13.5 to 8.9.5 in /server,closed,2025-01-16,2026-05-10,
flaviuse/mern-authentication,218,[Snyk] Upgrade ramda from 0.30.1 to 0.31.3,closed,2025-07-15,2026-05-10,
flaviuse/mern-authentication,209,[Snyk] Upgrade passport from 0.4.1 to 0.7.0,closed,2024-12-10,2026-05-10,
flaviuse/mern-authentication,224,"Upgrade dependencies across client, server and e2e (React, Playwright, TypeScript, server libs)",closed,2026-05-10,2026-05-10,2026-05-10
flaviuse/mern-authentication,222,Fix reset password email typo,closed,2025-08-07,2025-08-07,2025-08-07
flaviuse/mern-authentication,223,docs: document 503 status for user registration,closed,2025-08-07,2025-08-07,2025-08-07
flaviuse/mern-authentication,219,test: navigate to login from homepage,closed,2025-08-07,2025-08-07,2025-08-07
flaviuse/mern-authentication,221,update,closed,2025-08-07,2025-08-07,2025-08-07
flaviuse/mern-authentication,220,chore(ci): update upload-artifact action,closed,2025-08-07,2025-08-07,2025-08-07
flaviuse/mern-authentication,211,build(deps): bump nanoid from 3.3.4 to 3.3.8 in /client,closed,2024-12-11,2024-12-26,2024-12-26
flaviuse/mern-authentication,212,build(deps): bump micromatch from 4.0.5 to 4.0.8 in /server,closed,2024-12-18,2024-12-26,2024-12-26
flaviuse/mern-authentication,214,build(deps): bump cross-spawn from 7.0.3 to 7.0.6 in /client,closed,2024-12-18,2024-12-26,2024-12-26
flaviuse/mern-authentication,213,build(deps): bump braces from 3.0.2 to 3.0.3 in /client,closed,2024-12-18,2024-12-26,2024-12-26
flaviuse/mern-authentication,215,[Snyk] Upgrade redux from 4.2.0 to 4.2.1,closed,2024-12-22,2024-12-26,2024-12-26
flaviuse/mern-authentication,210,[Snyk] Upgrade ramda from 0.28.0 to 0.30.1,closed,2024-12-10,2024-12-18,2024-12-18
flaviuse/mern-authentication,208,build(deps): bump tough-cookie from 4.0.0 to 4.1.4 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,207,build(deps): bump word-wrap from 1.2.3 to 1.2.5 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,192,[Snyk] Security upgrade mongoose from 6.13.5 to 8.8.3,closed,2024-12-08,2024-12-08,
flaviuse/mern-authentication,206,build(deps): bump @babel/traverse from 7.18.11 to 7.26.4 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,205,build(deps): bump webpack-dev-middleware from 5.3.3 to 5.3.4 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,204,build(deps): bump follow-redirects from 1.15.1 to 1.15.9 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,203,build(deps): bump micromatch from 4.0.5 to 4.0.8 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,202,build(deps): bump ejs from 3.1.8 to 3.1.10 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,201,build(deps): bump braces from 3.0.2 to 3.0.3 in /server,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,200,build(deps): bump webpack from 5.76.1 to 5.97.1 in /client,closed,2024-12-08,2024-12-08,2024-12-08
flaviuse/mern-authentication,199,build(deps): bump express from 4.18.1 to 4.21.2 in /client,closed,2024-12-08,2024-12-08,2024-12-08
home-assistant/frontend,51965,Update dependency @codemirror/view to v6.42.1,closed,2026-05-10,2026-05-10,2026-05-10
home-assistant/frontend,51964,Fixes tile card misalignment (#25745),open,2026-05-10,,
home-assistant/frontend,25416,Update dependency globals to v16.1.0,closed,2025-05-10,2025-05-10,2025-05-10
home-assistant/frontend,25419,Fix typo in lint config,closed,2025-05-10,2025-05-10,2025-05-10
home-assistant/frontend,29042,Fix sidebar menu accessibility for screen readers,closed,2026-01-17,2026-05-10,
home-assistant/frontend,51939,Fix create new person with login,closed,2026-05-08,2026-05-08,2026-05-08
home-assistant/frontend,51380,Redesign vacuum more info dialog,closed,2026-04-02,2026-04-16,2026-04-16
home-assistant/frontend,51950,Fix demo instance mock recorder data generation,closed,2026-05-09,2026-05-10,2026-05-10
home-assistant/frontend,51956,Update dependency fs-extra to v11.3.5,closed,2026-05-09,2026-05-10,2026-05-10
home-assistant/frontend,51959,Bump github/codeql-action from 4.35.2 to 4.35.3,closed,2026-05-10,2026-05-10,2026-05-10
home-assistant/frontend,51960,Bump release-drafter/release-drafter from 7.2.0 to 7.2.1,closed,2026-05-10,2026-05-10,2026-05-10
home-assistant/frontend,25415,Update dependency eslint-config-prettier to v10.1.3,closed,2025-05-10,2025-05-10,2025-05-10
home-assistant/frontend,25412,Update dependency barcode-detector to v3.0.4,closed,2025-05-09,2025-05-10,2025-05-10
home-assistant/frontend,25414,Update dependency @rsdoctor/rspack-plugin to v1.1.1,closed,2025-05-10,2025-05-10,2025-05-10
home-assistant/frontend,25409,Update dependency @babel/preset-env to v7.27.2,closed,2025-05-09,2025-05-10,2025-05-10
home-assistant/frontend,51749,hui-history-graph-card-editor: add more options,open,2026-04-28,,
home-assistant/frontend,51957,Position bars on statistics charts at centre of data point time range,open,2026-05-09,,
home-assistant/frontend,25352,Fix badge overlay in scrolling mode,closed,2025-05-07,2025-05-07,2025-05-07
home-assistant/frontend,51955,Update dependency @rspack/core to v2.0.2,closed,2026-05-09,2026-05-09,2026-05-09
home-assistant/frontend,51953,Fix sensor card when visibility changes,open,2026-05-09,,
home-assistant/frontend,51952,Update dependency lint-staged to v17.0.2,closed,2026-05-09,2026-05-09,2026-05-09
home-assistant/frontend,25394,Update dependency lint-staged to v15.5.2,closed,2025-05-09,2025-05-09,2025-05-09
home-assistant/frontend,25389,Update dependency @rsdoctor/rspack-plugin to v1.1.0,closed,2025-05-09,2025-05-09,2025-05-09
home-assistant/frontend,25361,Use `ha-font-size` typography css tokens,closed,2025-05-07,2025-05-09,2025-05-09
home-assistant/frontend,25187,Add device rename to voice wizard,closed,2025-04-26,2025-05-09,2025-05-09
home-assistant/frontend,25398,Move vaadin typography vars to typography globals,closed,2025-05-09,2025-05-09,2025-05-09
home-assistant/frontend,51942,Fix heading badge current-entity visibility,closed,2026-05-08,2026-05-09,2026-05-09
home-assistant/frontend,51949,Update dependency lint-staged to v17,closed,2026-05-09,2026-05-09,2026-05-09
home-assistant/frontend,51948,Update CodeMirror,closed,2026-05-09,2026-05-09,2026-05-09
home-assistant/frontend,51927,Localize trigger description in trace timeline,closed,2026-05-08,2026-05-09,2026-05-09
webstudio-is/webstudio,5754,fix: Allow editor links to save content block edits,closed,2026-05-10,2026-05-10,2026-05-10
webstudio-is/webstudio,5745,build: Release 29 04 26.staging,open,2026-04-29,,
webstudio-is/webstudio,5753,fix: Fix color picker alpha preserving base color,closed,2026-05-10,2026-05-10,2026-05-10
webstudio-is/webstudio,5752,fix: Fix builder logout CORS,closed,2026-05-09,2026-05-09,2026-05-09
webstudio-is/webstudio,5751,fix: Use project owner plan limits when project is shared via workspace,closed,2026-05-09,2026-05-09,2026-05-09
webstudio-is/webstudio,5750,fix(react-router): exclude same-page hash anchors from NavLink,open,2026-05-07,,
webstudio-is/webstudio,5749,fix(react-router): exclude same-page hash anchors from NavLink,closed,2026-05-07,2026-05-07,
webstudio-is/webstudio,5748,feat: add plain text page support,open,2026-05-07,,
webstudio-is/webstudio,5747,fix: Product async checkout,closed,2026-05-02,2026-05-02,2026-05-02
webstudio-is/webstudio,5746,fix: Toast copy text,closed,2026-05-02,2026-05-02,2026-05-02
webstudio-is/webstudio,5719,feat: page templates,open,2026-04-25,,
webstudio-is/webstudio,5744,build: Release 29 04 26.staging,closed,2026-04-29,2026-04-29,
webstudio-is/webstudio,5742,build: Release 29 04 26.staging,closed,2026-04-29,2026-04-29,2026-04-29
webstudio-is/webstudio,5736,chore: Pages.staging,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5743,feat: Allow slot content to inherit parent variables,open,2026-04-29,,
webstudio-is/webstudio,5741,feat: use declarative component-based configuration for content mode,closed,2026-04-28,2026-04-29,2026-04-29
webstudio-is/webstudio,5724,feat: use declarative component-based configuration for content mode,closed,2026-04-25,2026-04-28,
webstudio-is/webstudio,5740,fix: Fix browser notification polling behavior,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5735,feat: spacing and position ui modifier enhancement,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5739,fix: Skip notifications polling for anonymous users,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5481,build: Release,closed,2025-12-05,2026-04-28,
webstudio-is/webstudio,5738,fix: Fix release pages migration,closed,2026-04-28,2026-04-28,
webstudio-is/webstudio,5737,fix: Fix regression with page settings saving,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5734,chore: Hotfix/page patch denormalization,closed,2026-04-28,2026-04-28,
webstudio-is/webstudio,5733,feat: WIP Multiplayer,closed,2026-04-28,2026-04-28,2026-04-28
webstudio-is/webstudio,5730,feat: escape to exit preview mode,closed,2026-04-27,2026-04-27,2026-04-27
webstudio-is/webstudio,5726,feat: WIP realtime collaboration to builder,closed,2026-04-26,2026-04-27,2026-04-27
webstudio-is/webstudio,5732,fix: Prevent orphan domains,closed,2026-04-27,2026-04-27,2026-04-27
webstudio-is/webstudio,5731,fix: Fix asset limit count visible assets,closed,2026-04-27,2026-04-27,2026-04-27
webstudio-is/webstudio,5725,feat: Onboard video in dashboard,closed,2026-04-25,2026-04-25,2026-04-25
neomjs/neo,11142,fix(graph): inject Database context to Store and guard clear() for production SQLite DB (#11140),open,2026-05-10,,
neomjs/neo,11143,feat(ai-restore): preserve-live merge semantics + per-incident filter/targeting/hooks (#11141),open,2026-05-10,,
neomjs/neo,11139,fix(github-workflow): apply chunkPath in LocalFileService active-issue read path (#11138),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11137,docs(skills): name skills literally in A2A peer-routing requests (#11136),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11130,feat(ai): add primary dev sync orchestrator task (#11017),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11129,"refactor(github-workflow): unify Issue, PR, and Discussion syncers to use chunkPath (#11126)",closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11127,docs(skills): codify lead-role essential + session-sunset duration + coordination pattern (#11124),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11125,feature(github-workflow): Sync discussions into chunked directories (#11118),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11132,build(release): integrate PR sync into publish workflow (#11131),closed,2026-05-10,2026-05-10,
neomjs/neo,11123,refactor(github-workflow): implement chunked storage for pull requests,closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11114,feat(github-workflow): implement chunk-based nested folder structure for issues,closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11109,refactor(memory): remove windowDuration from a2a wake telemetry (#11108),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11106,feat(skill): add author-side reviewer template adherence check (#11105),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11104,fix(github-workflow): correct stale ToolService import path post-M6 migration (#11103),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11101,feat(daemons): migrate daemon supervision to event-driven model (#11094),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11100,docs(skills): compress Double Diamond guard docs (#11099),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11098,docs(agents): elevate friction→gold + verify-before-assert as core values (#11092),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11096,feat(ai): Centralize daemon supervision (#11093),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11095,feat(skills): Double Diamond graduation guard for ideation-sandbox (#11086),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11097,docs(skills): compress pr-review premise pre-flight (#11090),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11088,refactor(agent): rename Orchestrator to AgentOrchestrator (#11081),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11087,fix(ai): restore missing path import and default script resolution in Orchestrator daemon (#11080),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11085,feat(skills): pr-review Cycle-1 premise pre-flight + Drop+Supersede framing (#11084),closed,2026-05-10,2026-05-10,2026-05-10
neomjs/neo,11083,enhancement(docs): implement Double Diamond guard in ideation sandbox (#11082),closed,2026-05-10,2026-05-10,
neomjs/neo,11069,feat(ai): extract BackupCoordinatorService as M4 per-task coordinator (#11062),closed,2026-05-09,2026-05-09,2026-05-09
neomjs/neo,11064,refactor(ai): decompose orchestrator into CadenceEngine and extract definitions (#11022),closed,2026-05-09,2026-05-09,2026-05-09
neomjs/neo,11063,fix(memory-core): stabilize broadcast sentinel permission spec (#10937),closed,2026-05-09,2026-05-09,2026-05-09
neomjs/neo,11067,feat(ai): bridge-daemon launchd/systemd packaging (#11066),closed,2026-05-09,2026-05-09,
neomjs/neo,11061,refactor(ai): split SwarmHeartbeatService into class + entry-point wrapper (#11058),closed,2026-05-09,2026-05-09,2026-05-09
neomjs/neo,11060,refactor(test): abstract fixture identities in team/private retrieval spec (#11057),closed,2026-05-09,2026-05-09,2026-05-09
ezshine/AwesomeSites,3,add url link,closed,2023-06-12,2023-08-04,2023-08-04
D-Sketon/hexo-theme-reimu,132,feat: 添加 beaudar 支持并更新 README,closed,2026-04-04,2026-04-10,2026-04-10
D-Sketon/hexo-theme-reimu,126,feat: 添加 utterances 支持,closed,2026-01-06,2026-01-06,2026-01-06
D-Sketon/hexo-theme-reimu,98,chore: test,closed,2025-04-04,2025-04-04,
D-Sketon/hexo-theme-reimu,118,refactor: Refactor styles across various components for improved conistency and aesthetics,closed,2025-09-19,2025-09-20,2025-09-20
D-Sketon/hexo-theme-reimu,105,feat(copyright): 重构 copyright 区块弹性布局与视觉效果,closed,2025-05-21,2025-08-25,
D-Sketon/hexo-theme-reimu,114,fix: 日期热力图月份重合,closed,2025-08-21,2025-08-24,2025-08-24
